"branch_id","plant_id","plant_num","orientation","farmer","plot_id","plot_type","fert_trt","shd_trt","per_thin","n1i_tot_len","n1i_new_len","n1i_diam","n1i_tot_nod","n1i_new_nod","n1i_frtd_nod","n1i_frt","n1i_tot_lvs","n1i_sick_lvs","n1i_sick_type","n1i_pot_nod","n1i_frt_pot_nod","potnod_v_frtnod","n1i_ffnod","n1h_tot_len","n1h_new_len","n1h_diam","n1h_tot_nod","n1h_new_nod","n1h_frtd_nod","n1h_frt","n1h_tot_lvs","n1h_sick_lvs","n1h_sick_type","n1_anth","n1_lat","n1_dens","plot_thin"
"1318","66","66","S","Fernando","X3","lsun","l","sun","0",27,6,4,13,4,9,66,12,2,"u",9,7.333333333,0,7.333333333,23,2.5,4,11,2,9,56,1,1,"r","y",0,108,"0 lsun"
"1319","66","66","E","Fernando","X3","lsun","l","sun","0",32,6.5,6.5,15,6,9,105,12,0,"na",9,11.66666667,0,11.66666667,33,9,5.5,16,7,8,86,2,1,"o","n",0,69,"0 lsun"
"1320","66","66","W","Fernando","X3","lsun","l","sun","0",18,3.5,4.5,9,3,6,60,2,0,"na",6,10,0,10,18,4,5,9,3,6,47,2,0,"na","n",0,84,"0 lsun"
"1321","67","67","N","Fernando","X4","hsun","h","sun","0",25.5,5.5,3.5,12,5,2,3,9,1,"u",7,0.428571429,5,1.5,42,22,5,19,11,1,1,21,3,"u","n",0,162,"0 hsun"
"1322","67","67","S","Fernando","X4","hsun","h","sun","0",41,19,5.5,13,7,5,15,20,3,"u",6,2.5,1,3,43,19.5,4.5,13,7,5,10,17,4,"u","n",0,43,"0 hsun"
"1323","67","67","E","Fernando","X4","hsun","h","sun","0",33.5,6,4.5,14,5,8,20,11,0,"na",9,2.222222222,1,2.5,50,26,5.5,23,13,6,8,16,3,"o","n",1,86,"0 hsun"
"1324","67","67","W","Fernando","X4","hsun","h","sun","0",41,7.5,4.5,19,6,13,31,11,1,"u",13,2.384615385,0,2.384615385,55,22,5,26,13,9,22,13,3,"o","n",1,159,"0 hsun"
"1325","68","68","N","Fernando","X4","hsun","h","sun","0",32,7.5,4,14,5,9,110,11,0,"na",9,12.22222222,0,12.22222222,39,14,5.5,16,7,9,76,15,3,"or","n",0,43,"0 hsun"
"1326","68","68","S","Fernando","X4","hsun","h","sun","0",29,6.5,4,13,4,9,114,9,0,"na",9,12.66666667,0,12.66666667,31,6.5,4.5,13,4,9,66,0,0,"na","y",0,156,"0 hsun"
"1327","68","68","E","Fernando","X4","hsun","h","sun","0",31.5,6,4,13,5,8,76,9,1,"o",8,9.5,0,9.5,35.5,12,4.5,18,9,7,44,9,1,"r","n",0,88,"0 hsun"
"1328","68","68","W","Fernando","X4","hsun","h","sun","0",36,7.5,5,14,4,10,107,11,0,"na",10,10.7,0,10.7,37,9,5.5,12,6,10,66,8,3,"or","n",0,131,"0 hsun"
"1329","69","69","N","Fernando","X4","hsun","h","sun","33",40,7.5,4,16,4,10,25,15,1,"o",12,2.083333333,2,2.5,46,14.5,5,20,8,10,23,14,0,"na","n",0,100,"33 hsun"
"1330","69","69","S","Fernando","X4","hsun","h","sun","33",38,9,4.5,15,6,9,78,14,1,"u",9,8.666666667,0,8.666666667,42,17,5.5,19,10,8,71,12,4,"o","n",1,79.5,"33 hsun"
"1331","69","69","E","Fernando","X4","hsun","h","sun","33",35.5,12,4.5,12,6,6,55,19,1,"u",6,9.166666667,0,9.166666667,35.5,13,5,13,7,6,51,14,2,"o","n",0,103,"33 hsun"
"1332","69","69","W","Fernando","X4","hsun","h","sun","33",37,9,4,16,6,9,36,17,1,"o",10,3.6,1,4,47,23,5,19,11,8,31,17,0,"na","n",0,158,"33 hsun"
"1333","70","70","N","Fernando","X4","hsun","h","sun","66",23.5,7.5,3.5,13,5,7,44,15,1,"u",8,5.5,1,6.285714286,26,9,4,15,6,4,14,0,0,"na","y",0,103,"66 hsun"
"1334","70","70","S","Fernando","X4","hsun","h","sun","66",20.5,8.5,4,9,4,5,59,11,0,"na",5,11.8,0,11.8,23,11,3.5,11,6,4,31,7,4,"o","n",0,120,"66 hsun"
"1335","70","70","E","Fernando","X4","hsun","h","sun","66",28,3.5,5,13,4,8,134,8,1,"u",9,14.88888889,1,16.75,28,3.5,5,14,4,9,41,4,3,"u","n",0,87,"66 hsun"
"1336","70","70","W","Fernando","X4","hsun","h","sun","66",32.5,7.5,5.5,16,6,10,87,16,1,"u",10,8.7,0,8.7,36,12,5,18,9,8,57,6,1,"u","n",1,33,"66 hsun"
"1337","71","71","N","Fernando","X4","hsun","h","sun","33",29,7.5,4,13,5,8,109,7,0,"na",8,13.625,0,13.625,29,7,5,13,5,8,34,2,1,"u","y",0,70,"33 hsun"
"1338","71","71","S","Fernando","X4","hsun","h","sun","33",29.5,10,4,13,6,5,68,13,0,"na",7,9.714285714,2,13.6,29.5,10,5,13,6,5,38,10,6,"ou","n",0,140,"33 hsun"
"1339","71","71","E","Fernando","X4","hsun","h","sun","33",36,8,4.5,16,5,11,197,13,0,"na",11,17.90909091,0,17.90909091,28,5,5,11,3,7,63,0,0,"na","y",0,109,"33 hsun"
"1340","71","71","W","Fernando","X4","hsun","h","sun","33",37,7.5,5,14,4,10,173,19,1,"u",10,17.3,0,17.3,38,8.5,6,15,6,9,75,6,2,"or","n",0,140,"33 hsun"
"1341","72","72","N","Fernando","X4","hsun","h","sun","66",26.5,10,4,11,5,6,83,14,0,"na",6,13.83333333,0,13.83333333,32,16,4,13,7,6,59,12,1,"r","n",0,51,"66 hsun"
"1342","72","72","S","Fernando","X4","hsun","h","sun","66",29.5,8.5,5,16,5,9,76,14,0,"na",11,6.909090909,2,8.444444444,31,8,3.5,13,6,7,48,12,2,"or","n",0,114,"66 hsun"
"1343","72","72","E","Fernando","X4","hsun","h","sun","66",21.5,4.5,4,10,3,7,80,11,3,"u",7,11.42857143,0,11.42857143,22,6.5,4,11,5,6,47,9,2,"o","n",0,91,"66 hsun"
"1344","72","72","W","Fernando","X4","hsun","h","sun","66",33,8,4.5,14,5,9,90,12,0,"na",9,10,0,10,33,10.5,5,17,6,10,51,6,3,"or","n",0,140,"66 hsun"
"1345","73","73","N","Fernando","X4","hsun","h","sun","0",25.5,13.5,4,9,6,3,43,15,2,"u",3,14.33333333,0,14.33333333,32,18,4.5,13,8,4,38,14,2,"ou","n",2,129,"0 hsun"
"1346","73","73","S","Fernando","X4","hsun","h","sun","0",41,12,4,14,6,8,81,20,2,"u",8,10.125,0,10.125,45.5,17,5,16,8,8,61,13,8,"or","n",0,105,"0 hsun"
"1347","73","73","E","Fernando","X4","hsun","h","sun","0",33,11,4.5,13,7,6,78,17,4,"ou",6,13,0,13,39,18.5,5,15,9,6,61,15,5,"or","n",1,131,"0 hsun"
"1348","73","73","W","Fernando","X4","hsun","h","sun","0",35.5,11.5,4,14,5,7,62,16,3,"u",9,6.888888889,2,8.857142857,34,16.5,4,14,7,7,47,14,0,"na","n",0,45,"0 hsun"
"1349","74","74","N","Fernando","X4","hsun","h","sun","66",37.5,10,5,16,6,10,152,15,0,"na",10,15.2,0,15.2,37,11,5,18,8,10,97,9,1,"u","n",0,104,"66 hsun"
"1350","74","74","S","Fernando","X4","hsun","h","sun","66",35,8,6.5,15,5,10,203,14,1,"o",10,20.3,0,20.3,36,9,5,17,7,10,106,4,1,"o","n",0,80,"66 hsun"
"1351","74","74","E","Fernando","X4","hsun","h","sun","66",35,9.5,5,15,6,9,126,14,1,"o",9,14,0,14,38,9.5,5,15,6,9,69,6,3,"o","n",0,109,"66 hsun"
"1352","74","74","W","Fernando","X4","hsun","h","sun","66",30.5,8.5,4.5,14,5,8,72,12,2,"ou",9,8,1,9,32,11,5,16,7,3,34,11,4,"o","n",0,141,"66 hsun"
"1353","75","75","N","Fernando","X4","hsun","h","sun","0",32,10,4.5,15,7,8,100,14,2,"u",8,12.5,0,12.5,32,11,5,15,6,9,63,11,0,"na","n",0,110,"0 hsun"
"1354","75","75","S","Fernando","X4","hsun","h","sun","0",38,9,5.5,16,5,11,136,15,4,"u",11,12.36363636,0,12.36363636,49,19,6,20,9,11,92,14,4,"o","n",0,78,"0 hsun"
"1355","75","75","E","Fernando","X4","hsun","h","sun","0",33,6.5,5,15,5,10,116,10,1,"u",10,11.6,0,11.6,33.5,8,5,15,6,9,68,0,0,"na","y",0,133,"0 hsun"
"1356","75","75","W","Fernando","X4","hsun","h","sun","0",39,8.5,5.5,15,5,10,145,13,1,"u",10,14.5,0,14.5,40.5,11,5,19,7,12,89,8,3,"o","n",0,80,"0 hsun"
"1357","76","76","N","Fernando","X4","hsun","h","sun","33",40,10.5,4,17,6,11,79,15,1,"u",11,7.181818182,0,7.181818182,44,13,4.5,18,7,11,71,13,5,"o","n",2,68,"33 hsun"
"1358","76","76","S","Fernando","X4","hsun","h","sun","33",27.5,7,4,11,3,8,66,10,0,"na",8,8.25,0,8.25,28,8,4,12,5,7,62,8,2,"o","n",1,174,"33 hsun"
"1359","76","76","E","Fernando","X4","hsun","h","sun","33",35,9,5,14,5,9,95,13,1,"u",9,10.55555556,0,10.55555556,35,10,4,15,6,9,76,10,4,"or","n",0,78,"33 hsun"
"1360","76","76","W","Fernando","X4","hsun","h","sun","33",39.5,9.5,5,16,6,10,112,14,2,"ou",10,11.2,0,11.2,42.5,10,5,17,7,10,87,7,2,"r","n",0,104,"33 hsun"
"1361","77","77","N","Fernando","X4","hsun","h","sun","33",28,9,3.5,9,4,5,22,9,1,"o",5,4.4,0,4.4,47,30,4.5,17,13,4,17,20,4,"o","n",0,110,"33 hsun"
"1362","77","77","S","Fernando","X4","hsun","h","sun","33",49.5,14,4.5,15,7,7,20,11,0,"na",8,2.5,1,2.857142857,67,31,5.5,22,14,5,15,18,7,"o","n",0,143,"33 hsun"
"1363","77","77","E","Fernando","X4","hsun","h","sun","33",32.5,10,4,12,6,6,41,11,0,"na",6,6.833333333,0,6.833333333,44.5,22.5,5,17,11,6,42,17,5,"o","n",0,56,"33 hsun"
"1364","77","77","W","Fernando","X4","hsun","h","sun","33",38.5,13,3.5,13,7,6,37,17,1,"o",6,6.166666667,0,6.166666667,49,24,5,16,10,6,37,17,0,"na","n",0,212,"33 hsun"
"1365","78","78","N","Fernando","X4","hsun","h","sun","0",25,6.5,3.5,11,4,4,7,8,1,"o",7,1,3,1.75,32.5,17,4,17,10,3,3,10,3,"o","n",0,56,"0 hsun"
"1366","78","78","S","Fernando","X4","hsun","h","sun","0",25,7.5,4.5,14,7,3,7,6,3,"u",7,1,4,2.333333333,40,27,5,20,15,1,2,17,4,"or","n",0,44,"0 hsun"
"1367","78","78","E","Fernando","X4","hsun","h","sun","0",28,8.5,4,13,6,4,13,8,0,"na",7,1.857142857,3,3.25,40,21,4.5,19,12,3,7,15,5,"o","n",0,141,"0 hsun"
"1368","78","78","W","Fernando","X4","hsun","h","sun","0",38,11,5.5,18,6,10,84,12,3,"o",12,7,2,8.4,33,3,6,14,3,7,54,2,0,"na","n",0,133,"0 hsun"
"1369","79","79","N","Fernando","X4","hsun","h","sun","0",34,8,4,15,5,10,122,13,0,"na",10,12.2,0,12.2,38,13.5,5,18,9,8,82,9,1,"o","n",0,44,"0 hsun"
"1370","79","79","S","Fernando","X4","hsun","h","sun","0",33,9.5,4,14,5,8,91,15,2,"u",9,10.11111111,1,11.375,35.5,12.5,5,15,7,8,78,9,1,"u","n",0,187,"0 hsun"
"1371","79","79","E","Fernando","X4","hsun","h","sun","0",32,9,4,13,6,7,60,14,0,"na",7,8.571428571,0,8.571428571,37,17,5,16,9,7,52,12,3,"u","n",0,73,"0 hsun"
"1372","79","79","W","Fernando","X4","hsun","h","sun","0",27,9,3.5,12,5,7,57,17,1,"o",7,8.142857143,0,8.142857143,31,14,5,15,8,7,44,10,1,"u","n",0,145,"0 hsun"
"1373","80","80","N","Fernando","X4","hsun","h","sun","66",26.5,4,5,12,4,8,112,13,1,"ou",8,14,0,14,25.5,6.5,5,14,6,7,67,2,1,"u","n",0,85,"66 hsun"
"1374","80","80","S","Fernando","X4","hsun","h","sun","66",32,6,5.5,15,5,10,139,18,0,"na",9,15.44444444,-1,13.9,35,7.5,5,18,8,10,88,8,4,"ou","n",0,67,"66 hsun"
"1375","80","80","E","Fernando","X4","hsun","h","sun","66",24,3.5,4.5,9,2,7,112,2,0,"na",7,16,0,16,24,3,4.5,11,2,5,11,0,0,"na","y",0,210,"66 hsun"
"1376","80","80","W","Fernando","X4","hsun","h","sun","66",29.5,10.5,4.5,14,7,7,73,19,0,"na",7,10.42857143,0,10.42857143,33.5,13,4.5,16,7,8,60,19,6,"o","n",2,116,"66 hsun"
"1377","81","81","N","Fernando","X4","hsun","h","sun","0",38,7,4,15,6,9,81,12,0,"na",9,9,0,9,37,11.5,4.5,15,6,8,74,9,5,"or","y",0,120,"0 hsun"
"1378","81","81","S","Fernando","X4","hsun","h","sun","0",30.5,9.5,4,14,6,8,116,11,1,"o",8,14.5,0,14.5,33,12.5,4.5,17,9,8,80,5,1,"o","n",0,85,"0 hsun"
"1379","81","81","E","Fernando","X4","hsun","h","sun","0",34.5,9.5,4.5,15,6,9,117,13,1,"o",9,13,0,13,41,16,5,19,10,9,90,13,3,"or","n",0,181,"0 hsun"
"1380","81","81","W","Fernando","X4","hsun","h","sun","0",35.5,10.5,4,15,6,9,88,11,2,"u",9,9.777777778,0,9.777777778,36,11,4,15,6,9,60,4,3,"o","n",0,65,"0 hsun"
"1381","82","82","N","Fernando","X4","hsun","h","sun","66",33.5,9,5.5,15,6,8,70,16,3,"u",9,7.777777778,1,8.75,38,14.5,5,19,10,8,53,11,2,"o","n",0,65,"66 hsun"
"1382","82","82","S","Fernando","X4","hsun","h","sun","66",38.5,16,5,14,8,6,55,17,2,"u",6,9.166666667,0,9.166666667,45,27,5,19,10,8,53,11,2,"o","n",0,60,"66 hsun"
"1383","82","82","E","Fernando","X4","hsun","h","sun","66",34,8,4,14,4,8,72,15,2,"u",10,7.2,2,9,25,2,4.5,8,1,6,40,0,0,"na","y",0,158,"66 hsun"
"1384","82","82","W","Fernando","X4","hsun","h","sun","66",31.5,11,4,13,6,7,69,11,2,"ou",7,9.857142857,0,9.857142857,35,16.5,4,17,10,7,47,4,2,"u","n",0,130,"66 hsun"
"1385","83","83","N","Fernando","X4","hsun","h","sun","33",38,8,5,15,10,5,155,16,2,"u",5,31,0,31,40,10,5,17,7,10,109,0,0,"na","n",0,66,"33 hsun"
"1386","83","83","S","Fernando","X4","hsun","h","sun","33",40,10.5,4.5,16,6,10,105,19,0,"na",10,10.5,0,10.5,41.5,14.5,5,17,8,9,100,18,2,"o","n",0,142,"33 hsun"
"1387","83","83","E","Fernando","X4","hsun","h","sun","33",42,8.5,5,18,6,12,133,25,0,"na",12,11.08333333,0,11.08333333,43,9,6,18,6,12,114,15,3,"o","n",0,60,"33 hsun"
"1388","83","83","W","Fernando","X4","hsun","h","sun","33",30,8,5,13,6,7,71,18,1,"u",7,10.14285714,0,10.14285714,31,9,5,14,7,7,62,3,1,"u","n",0,98,"33 hsun"
"1389","84","84","N","Fernando","X4","hsun","h","sun","0",25.5,6.5,3.5,9,3,6,51,6,0,"na",6,8.5,0,8.5,29,10.5,4.5,12,6,6,36,10,2,"o","n",0,60,"0 hsun"
"1390","84","84","S","Fernando","X4","hsun","h","sun","0",39.5,9,5.5,13,4,9,136,17,3,"u",9,15.11111111,0,15.11111111,39.5,11,6,14,5,9,94,10,3,"o","n",0,144,"0 hsun"
"1391","84","84","E","Fernando","X4","hsun","h","sun","0",24.5,4,4,10,3,7,65,6,1,"u",7,9.285714286,0,9.285714286,23.5,4,5,11,4,7,32,0,0,"na","y",0,166,"0 hsun"
"1392","84","84","W","Fernando","X4","hsun","h","sun","0",40,10,4,15,5,10,123,15,0,"na",10,12.3,0,12.3,43,13,6,18,7,11,93,11,2,"o","n",0,82,"0 hsun"
"1393","85","85","N","Fernando","X4","hsun","h","sun","33",33,6.5,4.5,13,4,9,132,14,0,"na",9,14.66666667,0,14.66666667,34,11,5,14,6,8,105,8,2,"o","n",0,69,"33 hsun"
"1394","85","85","S","Fernando","X4","hsun","h","sun","33",30,6.5,5.5,13,5,8,125,9,3,"u",8,15.625,0,15.625,32,7.5,5,13,5,8,99,6,2,"o","n",0,184,"33 hsun"
"1395","85","85","E","Fernando","X4","hsun","h","sun","33",29,4.5,4,13,3,10,118,6,3,"u",10,11.8,0,11.8,29,4.5,4.5,12,3,8,41,1,1,"r","n",0,47,"33 hsun"
"1396","85","85","W","Fernando","X4","hsun","h","sun","33",30.5,9.5,4.5,14,6,8,127,16,1,"u",8,15.875,0,15.875,31,9,4,14,6,8,98,10,3,"o","n",9,89,"33 hsun"
"1397","86","86","N","Fernando","X4","hsun","h","sun","0",39.5,10,5,16,5,10,64,12,1,"u",11,5.818181818,1,6.4,42,12.5,5,18,7,1,65,7,3,"o","y",2,134,"0 hsun"
"1398","86","86","S","Fernando","X4","hsun","h","sun","0",37,10,5,17,5,10,113,13,0,"na",12,9.416666667,2,11.3,39,11,5.5,18,7,10,85,3,1,"o","n",0,81,"0 hsun"
"1399","86","86","E","Fernando","X4","hsun","h","sun","0",35,9.5,4.5,15,6,8,118,9,1,"o",9,13.11111111,1,14.75,35,12,4.5,16,8,7,67,9,3,"or","n",0,77,"0 hsun"
"1400","86","86","W","Fernando","X4","hsun","h","sun","0",37,8,5.5,15,5,10,152,14,1,"o",10,15.2,0,15.2,39,10.5,5,17,7,10,117,8,4,"or","n",0,218,"0 hsun"
"1401","87","87","N","Fernando","X4","hsun","h","sun","66",34,9.5,4.5,15,6,8,131,13,1,"u",9,14.55555556,1,16.375,34,11,5,15,7,8,78,10,6,"o","n",0,77,"66 hsun"
"1402","87","87","S","Fernando","X4","hsun","h","sun","66",30,9.5,4.5,14,5,9,84,15,0,"na",9,9.333333333,0,9.333333333,30,10,4.5,12,5,7,61,2,0,"na","y",0,62,"66 hsun"
"1403","87","87","E","Fernando","X4","hsun","h","sun","66",34,9.5,4.5,15,6,9,112,13,0,"na",9,12.44444444,0,12.44444444,34,10,5.5,14,6,8,81,6,4,"o","n",0,134,"66 hsun"
"1404","87","87","W","Fernando","X4","hsun","h","sun","66",35,9.5,5,14,5,9,93,15,2,"u",9,10.33333333,0,10.33333333,36,12.5,5,16,7,9,79,10,4,"or","n",0,99,"66 hsun"
"1405","88","88","N","Fernando","X4","hsun","h","sun","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"0 hsun"
"1406","88","88","S","Fernando","X4","hsun","h","sun","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"0 hsun"
"1407","88","88","E","Fernando","X4","hsun","h","sun","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"0 hsun"
"1408","88","88","W","Fernando","X4","hsun","h","sun","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"0 hsun"
"1409","89","1","N","Miguel","X5","hshd","h","shd","0",29.5,11,4.5,11,6,5,29,10,0,"na",5,5.8,0,5.8,37.5,19,5,15,9,5,15,10,6,"or","n",0,118,"0 hshd"
"1410","89","1","S","Miguel","X5","hshd","h","shd","0",33,9,4,12,4,8,74,11,2,"u",8,9.25,0,9.25,34,10,4,13,5,8,39,4,0,"na","n",0,120,"0 hshd"
"1411","89","1","E","Miguel","X5","hshd","h","shd","0",29.5,7,4.5,12,4,8,69,9,2,"u",8,8.625,0,8.625,32,8,5,13,5,7,40,7,2,"o","n",0,100,"0 hshd"
"1412","89","1","W","Miguel","X5","hshd","h","shd","0",31,7,4.5,11,3,8,89,12,1,"o",8,11.125,0,11.125,38,11,4.5,12,5,7,51,12,1,"o","n",0,142,"0 hshd"
"1413","90","2","N","Miguel","X5","hshd","h","shd","33",23.5,8,3.5,13,6,2,5,9,0,"na",7,0.714285714,5,2.5,27,12,4.5,15,7,2,4,8,1,"or","n",0,123,"33 hshd"
"1414","90","2","S","Miguel","X5","hshd","h","shd","33",28,8,4,14,4,7,39,11,0,"na",10,3.9,3,5.571428571,32,11.5,5,16,6,7,17,11,2,"o","n",0,161,"33 hshd"
"1415","90","2","E","Miguel","X5","hshd","h","shd","33",23.5,7,4,10,4,6,67,10,0,"na",6,11.16666667,0,11.16666667,24,8,4,4,4,5,45,2,1,"r","n",0,122,"33 hshd"
"1416","90","2","W","Miguel","X5","hshd","h","shd","33",28.5,10,3.5,12,5,7,36,12,0,"na",7,5.142857143,0,5.142857143,33,15,4.5,15,8,7,29,5,2,"o","n",0,142,"33 hshd"
"1417","91","3","N","Miguel","X5","hshd","h","shd","66",40,12,5,15,6,9,113,15,2,"o",9,12.55555556,0,12.55555556,57,32,6,21,12,9,80,18,3,"o","n",0,139,"66 hshd"
"1418","91","3","S","Miguel","X5","hshd","h","shd","66",33,10,4.5,12,5,7,67,13,0,"na",7,9.571428571,0,9.571428571,32.5,11,4.5,12,5,6,42,8,2,"o","n",0,117,"66 hshd"
"1419","91","3","E","Miguel","X5","hshd","h","shd","66",38,11,5,13,5,8,105,18,0,"na",8,13.125,0,13.125,43.5,17,5,15,7,8,93,15,1,"r","n",0,70,"66 hshd"
"1420","91","3","W","Miguel","X5","hshd","h","shd","66",38.5,13,5,14,5,9,111,17,3,"o",9,12.33333333,0,12.33333333,42,15.5,5,15,7,8,74,13,2,"o","n",0,130,"66 hshd"
"1421","92","4","N","Miguel","X5","hshd","h","shd","66",40,10,5,13,5,8,120,19,1,"u",8,15,0,15,52,15,5,16,7,9,107,8,3,"or","n",0,152,"66 hshd"
"1422","92","4","S","Miguel","X5","hshd","h","shd","66",39,7.5,6.5,13,3,10,173,19,3,"ru",10,17.3,0,17.3,40.5,12.5,5,15,6,8,42,10,3,"u","n",0,76,"66 hshd"
"1423","92","4","E","Miguel","X5","hshd","h","shd","66",33.5,9,5,12,5,7,75,13,2,"ou",7,10.71428571,0,10.71428571,34.5,15,5,15,8,6,15,10,3,"o","n",0,70,"66 hshd"
"1424","92","4","W","Miguel","X5","hshd","h","shd","66",42,10.5,6,16,6,10,173,23,4,"or",10,17.3,0,17.3,46.5,13,6,17,7,10,114,11,0,"na","n",0,87,"66 hshd"
"1425","93","5","N","Miguel","X5","hshd","h","shd","66",20.5,6.5,4,10,4,5,38,8,2,"u",6,6.333333333,1,7.6,21,9.5,4.5,11,6,4,14,8,2,"ou","n",0,76,"66 hshd"
"1426","93","5","S","Miguel","X5","hshd","h","shd","66",21,8,3,11,6,5,34,10,1,"u",5,6.8,0,6.8,21,8.5,3,11,6,4,20,8,5,"ru","n",0,130,"66 hshd"
"1427","93","5","E","Miguel","X5","hshd","h","shd","66",26,6.5,4,11,5,5,53,15,3,"or",6,8.833333333,1,10.6,25,9,5,15,5,3,21,10,4,"o","y",0,80,"66 hshd"
"1428","93","5","W","Miguel","X5","hshd","h","shd","66",27,8,3,12,5,7,53,11,3,"or",7,7.571428571,0,7.571428571,30,11,4,17,6,7,30,9,3,"r","n",0,93,"66 hshd"
"1429","94","6","N","Miguel","X5","hshd","h","shd","66",39,13.5,5,13,6,5,33,20,6,"o",7,4.714285714,2,6.6,37.5,15,4.5,14,7,5,19,13,3,"o","n",0,93,"66 hshd"
"1430","94","6","S","Miguel","X5","hshd","h","shd","66",36,12,3.5,13,6,6,42,14,1,"o",7,6,1,7,45.5,22,5,17,10,5,26,14,1,"u","n",0,95,"66 hshd"
"1431","94","6","E","Miguel","X5","hshd","h","shd","66",33,11,3,11,5,6,28,25,5,"oru",6,4.666666667,0,4.666666667,34,16,4,10,6,4,13,7,0,"na","n",0,94,"66 hshd"
"1432","94","6","W","Miguel","X5","hshd","h","shd","66",25.5,6,4.5,11,3,8,77,7,1,"o",8,9.625,0,9.625,37,17,5.5,14,7,6,63,9,1,"u","n",0,77,"66 hshd"
"1433","95","7","N","Miguel","X5","hshd","h","shd","0",22.5,15,5,8,6,2,18,9,0,"na",2,9,0,9,23,15.5,4.5,9,6,2,12,10,2,"u","n",0,95,"0 hshd"
"1434","95","7","S","Miguel","X5","hshd","h","shd","0",44,26.5,5,12,8,4,14,18,1,"o",4,3.5,0,3.5,58.5,38,5,17,12,4,7,15,3,"or","n",0,113,"0 hshd"
"1435","95","7","E","Miguel","X5","hshd","h","shd","0",37,23,4.5,12,8,4,24,15,0,"na",4,6,0,6,44,27,5,15,11,4,16,15,1,"o","n",0,150,"0 hshd"
"1436","95","7","W","Miguel","X5","hshd","h","shd","0",27,13.5,4,10,6,3,12,10,0,"na",4,3,1,4,20.5,4,4,10,4,4,16,5,0,"na","n",2,84,"0 hshd"
"1437","96","8","N","Miguel","X5","hshd","h","shd","0",30,9,5,13,4,9,129,12,1,"u",9,14.33333333,0,14.33333333,41,20,5,18,9,9,88,14,4,"o","n",0,139,"0 hshd"
"1438","96","8","S","Miguel","X5","hshd","h","shd","0",29,7,4.5,11,3,8,108,13,2,"u",8,13.5,0,13.5,31,7,5,13,8,5,70,11,4,"oru","n",0,120,"0 hshd"
"1439","96","8","E","Miguel","X5","hshd","h","shd","0",26.5,6.5,4.5,13,5,8,76,9,1,"ru",8,9.5,0,9.5,30,8.5,5,14,6,7,17,0,0,"na","y",0,84,"0 hshd"
"1440","96","8","W","Miguel","X5","hshd","h","shd","0",19.5,6,3.5,8,3,4,48,9,0,"na",5,9.6,1,12,14.5,7,4,9,3,4,28,7,2,"ru","n",0,111,"0 hshd"
"1441","97","9","N","Miguel","X5","hshd","h","shd","66",28,2.5,5,12,4,8,159,16,2,"u",8,32.375,0,19.875,33.5,5.5,5,13,5,8,72,8,0,"na","n",1,120,"66 hshd"
"1442","97","9","S","Miguel","X5","hshd","h","shd","66",30,14,4,10,6,4,30,14,2,"ou",4,7.5,0,7.5,46,30,5,15,11,4,14,14,5,"ou","n",0,147,"66 hshd"
"1443","97","9","E","Miguel","X5","hshd","h","shd","66",34.5,8.5,5,15,6,9,129,21,2,"or",9,14.33333333,0,14.33333333,39,11.5,5,17,9,7,45,17,3,"o","n",2,76,"66 hshd"
"1444","97","9","W","Miguel","X5","hshd","h","shd","66",29.5,3,4,13,3,10,87,15,2,"u",10,8.7,0,8.7,27,5,4.5,12,3,6,41,8,1,"u","y",0,123,"66 hshd"
"1445","98","10","N","Miguel","X5","hshd","h","shd","0",31,10,5,11,5,6,76,19,2,"o",6,12.66666667,0,12.66666667,46,22,5,16,10,6,45,25,11,"ou","n",0,118,"0 hshd"
"1446","98","10","S","Miguel","X5","hshd","h","shd","0",34,9.5,5,11,4,7,64,16,4,"ou",7,9.142857143,0,9.142857143,35,12,5,11,5,6,39,12,4,"or","y",0,112,"0 hshd"
"1447","98","10","E","Miguel","X5","hshd","h","shd","0",35.5,10,5,12,5,7,116,21,4,"o",7,16.57142857,0,16.57142857,48.5,20,5,15,8,7,80,23,7,"ou","n",0,168,"0 hshd"
"1448","98","10","W","Miguel","X5","hshd","h","shd","0",29.5,2,5,9,1,8,59,10,0,"na",8,7.375,0,7.375,31,6,4.5,10,3,6,19,9,2,"u","n",0,75,"0 hshd"
"1449","99","11","N","Miguel","X5","hshd","h","shd","33",29.5,7,4.5,12,4,8,71,14,2,"ru",8,8.875,0,8.875,43.5,25.5,5,17,12,4,8,17,5,"o","n",5,112,"33 hshd"
"1450","99","11","S","Miguel","X5","hshd","h","shd","33",24,7.5,4,8,3,5,53,14,4,"ru",5,10.6,0,10.6,27,13,4.5,9,5,4,10,4,4,"ou","n",1,111,"33 hshd"
