branch_id,plant_id,plant_num,orientation,farmer,plot_id,plot_type,fert_trt,shd_trt,per_thin,e1i_len,e1i_tot_nod,e1i_pot_nod,e1i_new_nod,e1i_pre_frt,e1i_post_frt,e1i_tot_lvs,e1i_sick_lvs,e1i_sick_id,e1_calc_per_thin,e1i_frt_pot_nod,e1h_len,e1h_tot_nod,e1h_new_nod,e1h_frt_nod,e1h_pot_nod,e1h_tot_fruit,e1h_tot_lvs,e1h_sick,e1h_sick_id,e1h_db_anth,e1h_anthrac,e1i_ht,e1h_ht,e1_ortho,e2f_length,e2f_lat,e2f_tot_nod,e2f_new_nod,e2f_flor_nod,e2f_buds,checkingbuds,e2f_lvs,e2f_sick,e2f_sick_id,e2f_anthrac,e2i_tot_len,e2i_new_len,e2i_diam,e2i_tot_nod,e2i_new_nod,e2i_frt_nod,e2i_frts,e2i_lvs,e2i_sick,e2i_sick_id,e2i_lat,e2i_db_anth,e2f_bud_nod ,e2i_ffnod,e2f_bud_nod_int ,e2h_tot_len,e2h_new_len,e2h_diam,e2h_tot_nod,e2h_new_nod,e2h_frtd_nod,e2h_frt,e2h_tot_lvs,e2h_sick_lvs,e2h_sick_type,e2h_anth,e2h_lat,
863,216,40,E,Oscar,X10,lshd,l,shd,66,34,14,9,5,27,12,7,3,OU,55.55555556,1.333333333,48,21,NA,0,NA,0,6,5,OU,0,N,198,213,2,49,3,20,1,6,71,65,2,2,U,N,49,2,5.5,22,2,7,10,3,3,u,1,0,11.83333333,1.428571429,12,53.00,9.50,5.50,26.00,8.00,1.00,1.00,0.00,0.00,na,"an, 2L",,
864,216,40,W,Oscar,X10,lshd,l,shd,66,33,17,13,4,73,26,6,1,U,64.38356164,2,30,13,2,3,11,9,0,NA,NA,1,Y,198,213,2,29,0,13,0,0,0,0,0,0,NA,Y,28,0,4,13,0,0,0,0,0,na,0,1,0,0,0,na,na,na,na,na,na,na,na,na,na,,,
865,217,41,N,Oscar,X10,lshd,l,shd,0,25,12,7,5,NA,70,14,2,O,NA,10,28.5,14,7,7,7,49,7,1,O,0,N,150,160,1,30,0,12,0,0,0,0,2,1,U,N,34.5,0,5,16,0,0,0,6,0,na,0,0,0,0,0,41.00,0.00,5.00,21.00,0.00,0.00,0.00,6.00,1.00,or,5L,,
866,217,41,S,Oscar,X10,lshd,l,shd,0,32.5,16,10,6,NA,95,20,4,U,NA,9.5,24,10,NA,9,NA,52,0,NA,NA,NA,NA,150,160,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,4,10,0,0,0,0,0,na,0,1,NA,0,NA,na,na,na,na,na,na,na,na,na,na,,,
867,217,41,E,Oscar,X10,lshd,l,shd,0,21,10,6,4,NA,73,12,1,O,NA,12.16666667,25,12,8,4,4,44,6,4,O,0,N,150,160,1,24.5,0,12,0,0,0,0,4,3,OU,N,28,0,4,16,0,0,0,6,0,na,0,0,0,0,0,31.50,0.00,4.50,16.00,0.00,0.00,0.00,0.00,0.00,na,,,
868,217,41,W,Oscar,X10,lshd,l,shd,0,19,10,5,5,NA,39,13,3,O,NA,7.8,27,12,7,5,5,33,1,0,NA,1,Y,150,160,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,4,5,0,0,0,0,0,na,0,1,NA,0,NA,na,na,na,na,na,na,na,na,na,na,,,
869,218,42,N,Oscar,X10,lshd,l,shd,0,32,12,7,5,NA,34,16,6,OU,NA,4.857142857,43.5,18,11,7,7,25,16,9,O,0,N,151,162,1,45,0,18,1,12,91,79,4,4,OU,N,50,5,5,19,3,10,50,8,0,na,0,0,7.583333333,5,8,56.00,14.00,5.00,26.00,9.00,10.00,30.00,13.00,7.00,o,,,
870,218,42,S,Oscar,X10,lshd,l,shd,0,32,13,8,5,NA,36,18,0,NA,NA,4.5,38.5,16,8,8,8,30,17,3,O,0,N,151,162,1,39,0,16,1,12,91,79,11,4,O,N,40,7,5,17,4,5,20,12,0,na,2,0,7.583333333,4,8,44.00,13.00,5.00,26.00,8.00,4.00,7.00,4.00,1.00,o,4L,,
871,218,42,E,Oscar,X10,lshd,l,shd,0,25,10,6,4,NA,46,10,0,NA,NA,7.666666667,27.5,10,4,6,6,37,2,2,O,1,Y,151,162,1,25.5,0,10,1,3,4,1,0,0,NA,Y,24,0,5,8,0,0,0,0,0,na,0,1,1.333333333,0,1,24.00,0.00,4.00,10.00,0.00,0.00,0.00,0.00,na,na,a,,
872,218,42,W,Oscar,X10,lshd,l,shd,0,27,11,6,5,NA,35,12,1,O,NA,5.833333333,29,12,6,6,6,20,13,3,O,0,N,151,162,1,29,0,13,0,7,59,52,8,4,OU,N,28,0,4,11,0,5,45,4,4,u,0,1,8.428571429,9,8,28.50,0.00,5.00,11.00,0.00,5.00,24.00,0.00,na,na,a,,
873,219,43,N,Oscar,X10,lshd,l,shd,33,31,11,7,4,95,42,16,3,OU,55.78947368,6,43,17,10,5,7,57,14,5,O,0,N,132,146,1,44,0,16,1,7,18,11,6,3,O,N,47,3.5,5,20,4,6,14,9,0,na,1,0,2.571428571,2.333333333,3,58.00,16.50,6.00,26.00,10.00,5.00,9.00,11.00,1.00,o,3L,,
874,219,43,S,Oscar,X10,lshd,l,shd,33,38,12,8,4,170,133,22,2,OU,21.76470588,16.625,44,16,7,6,9,71,18,3,OR,0,N,132,146,1,44.5,0,16,1,5,6,1,11,7,OU,N,45,2.5,5,17,2,2,4,10,0,na,4,0,1.2,2,1,44.00,17.00,6.00,18.00,8.00,1.00,1.00,0.00,na,na,"a, 4L",,
875,219,43,E,Oscar,X10,lshd,l,shd,33,33.5,12,8,4,98,61,10,1,O,37.75510204,7.625,39,16,8,6,8,64,9,1,O,0,N,132,146,1,40.5,0,15,1,3,5,2,5,2,U,N,40,3,4,16,3,2,5,7,0,na,2,0,1.666666667,2.5,2,51.50,14.00,6.00,24.00,9.00,2.00,4.00,10.00,1.00,o,2L,,
876,219,43,W,Oscar,X10,lshd,l,shd,33,32.5,13,8,5,57,19,12,0,NA,66.66666667,2.375,35.5,16,9,4,7,26,10,0,NA,NA,NA,132,146,1,36,0,15,0,0,0,0,7,1,U,N,36,0,4,15,0,2,3,6,0,na,0,0,0,1.5,0,34.00,0.00,4.50,15.00,0.00,2.00,4.00,3.00,0.00,na,,,
877,220,44,N,Oscar,X10,lshd,l,shd,0,30,14,11,3,NA,88,8,2,U,NA,8,31.5,16,5,9,11,41,4,0,NA,NA,NA,198,201,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
878,220,44,S,Oscar,X10,lshd,l,shd,0,18,10,7,3,NA,24,8,1,U,NA,3.428571429,20,11,5,3,6,4,5,1,U,0,N,198,201,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
879,220,44,E,Oscar,X10,lshd,l,shd,0,22,12,9,3,NA,34,6,2,U,NA,3.777777778,28,13,5,4,8,12,1,1,U,1,Y,198,201,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
880,220,44,W,Oscar,X10,lshd,l,shd,0,19.5,10,7,3,NA,47,7,0,NA,NA,6.714285714,21,10,4,5,6,21,0,NA,NA,1,Y,198,201,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
881,221,45,N,Oscar,X11,hsun,h,sun,66,27,11,7,4,88,28,12,0,NA,68.18181818,4,40,17,10,10,7,16,6,2,OU,0,N,166,189,1,40,0,16,0,9,74,65,2,1,R,N,42,3.5,4.5,21,4,8,65,7,1,u,0,0,8.222222222,8.125,8,40.00,7.50,5.00,21.00,6.00,5.00,25.00,0.00,0.00,na,"s, an",,
882,221,45,S,Oscar,X11,hsun,h,sun,66,39.5,21,16,5,109,45,12,0,NA,58.71559633,2.8125,45,22,11,11,11,32,1,0,NA,NA,NA,166,189,1,46.5,0,23,0,0,0,0,1,0,NA,N,45,0,5.5,23,0,0,0,0,0,na,0,0,0,0,0,43.00,0.00,5.00,17.00,0.00,0.00,0.00,0.00,0.00,na,"s, an, 2L",,
883,221,45,E,Oscar,X11,hsun,h,sun,66,29,17,14,3,56,18,6,0,NA,67.85714286,1.285714286,33,18,12,12,6,1,0,NA,NA,NA,NA,166,189,1,31,2,20,0,0,0,0,0,0,NA,Y,32.5,0,5.5,19,0,0,0,0,0,na,0,1,0,0,0,28.00,15.00,5.50,16.00,9.00,1.00,1.00,3.00,0.00,na,,,
884,221,45,W,Oscar,X11,hsun,h,sun,66,34,19,14,5,111,37,13,1,U,66.66666667,2.642857143,37.5,19,9,9,10,33,3,1,O,0,N,166,189,1,38,0,22,1,1,1,0,0,0,NA,N,37,3.5,5,22,3,2,2,2,0,na,0,0,1,1,1,42.50,0.00,5.00,27.00,0.00,0.00,0.00,9.00,2.00,o,,,
885,222,46,N,Oscar,X11,hsun,h,sun,0,46.5,16,11,5,NA,72,7,0,NA,NA,6.545454545,46,17,8,8,9,31,1,0,NA,1,Y,142,162,1,44,0,11,0,0,0,0,0,0,NA,Y,44,0,4,13,0,0,0,0,0,na,0,1,0,0,0,na,na,na,na,na,na,na,na,na,na,,,
886,222,46,S,Oscar,X11,hsun,h,sun,0,57.5,20,14,6,NA,132,15,1,O,NA,9.428571429,57,20,5,5,15,63,0,NA,NA,1,Y,142,162,1,48,0,15,0,0,0,0,0,0,NA,Y,48.5,0,5.5,15,0,0,0,0,0,na,0,1,0,0,0,40.00,0.00,5.00,11.00,0.00,0.00,0.00,0.00,na,na,2L,,
887,222,46,E,Oscar,X11,hsun,h,sun,0,58,20,15,5,NA,75,9,1,O,NA,5,57,20,8,8,12,27,0,NA,NA,1,Y,142,162,1,49,0,15,0,0,0,0,0,0,NA,Y,49,0,5,15,0,0,0,0,0,na,0,1,0,0,0,48.00,0.00,5.00,15.00,0.00,0.00,0.00,0.00,na,na,,,
888,222,46,W,Oscar,X11,hsun,h,sun,0,38,11,9,2,NA,69,3,2,O,NA,7.666666667,38,11,5,5,6,29,0,NA,NA,1,Y,142,162,1,31,0,9,0,0,0,0,0,0,NA,Y,31.5,0,5,9,0,0,0,0,0,na,0,1,0,0,0,31.00,0.00,4.50,9.00,0.00,0.00,0.00,0.00,0.00,na,"s, 1L",,
889,223,47,N,Oscar,X11,hsun,h,sun,66,33,16,12,4,62,30,9,0,NA,51.61290323,2.5,48,24,13,13,11,16,15,0,NA,NA,NA,172,195,1,49,1,24,1,12,90,78,12,4,U,N,53.5,6,7,29,6,11,95,11,1,u,12,0,7.5,8.636363636,8,58.00,12.50,6.00,40.00,18.00,8.00,66.00,8.00,3.00,o,13L,,
890,223,47,S,Oscar,X11,hsun,h,sun,66,27.5,13,8,5,83,25,11,1,O,69.87951807,3.125,28.5,15,8,8,7,19,3,1,O,0,N,172,195,1,30,0,15,2,3,4,1,2,1,U,N,31.5,0,5,18,0,0,0,5,0,na,5,0,1.333333333,0,1,32.00,0.00,5.00,21.00,0.00,0.00,0.00,5.00,0.00,na,2L,,
891,223,47,E,Oscar,X11,hsun,h,sun,66,39.5,17,13,4,186,72,13,1,U,61.29032258,5.538461538,53,24,15,15,9,62,16,6,O,0,N,172,195,1,54,5,24,1,11,94,83,1,1,U,N,56,4,7,28,4,10,71,6,1,u,13,0,8.545454545,7.1,9,55.50,5.00,6.00,25.00,4.00,40.00,9.00,1.00,0.00,na,"s, an, 9L",,
892,223,47,W,Oscar,X11,hsun,h,sun,66,22,12,7,5,61,25,13,2,O,59.01639344,3.571428571,34,18,10,10,8,22,10,2,O,0,N,172,195,1,36.5,0,19,2,10,76,66,12,4,O,N,41,7,5,23,6,9,73,16,3,u,4,0,7.6,8.111111111,8,39.50,5.50,4.50,21.00,5.00,51.00,2.00,2.00,2.00,u,"s, an, 4L",,
893,224,48,N,Oscar,X11,hsun,h,sun,0,19,8,5,3,NA,9,4,1,O,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,164,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.00,12.00,4.50,19.00,7.00,2.00,2.00,6.00,3.00,ru,,,
894,224,48,S,Oscar,X11,hsun,h,sun,0,39,10,5,5,NA,8,13,3,O,NA,1.6,43.5,13,9,3,4,4,4,0,NA,NA,NA,125,164,2,45.5,0,13,2,6,14,8,1,0,NA,N,46.5,0,4,16,0,0,0,5,0,na,0,0,2.333333333,0,2,na,na,na,na,na,na,na,na,na,na,,,
895,224,48,E,Oscar,X11,hsun,h,sun,0,40,11,6,5,NA,54,13,2,O,NA,9,57.5,16,10,6,6,25,7,0,NA,NA,NA,125,164,2,59.5,0,18,2,10,15,5,9,2,O,N,69,13,6,21,6,10,84,13,0,na,3,0,1.5,8.4,2,53.00,10.00,5.00,23.00,7.00,6.00,20.00,4.00,0.00,na,"s, roto, 4L",,
896,224,48,W,Oscar,X11,hsun,h,sun,0,32,12,7,5,NA,29,7,2,O,NA,4.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,164,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.00,8.50,6.00,23.00,5.00,10.00,34.00,2.00,1.00,o,3L,,
897,225,49,N,Oscar,X11,hsun,h,sun,66,24.5,10,7,3,56,23,9,1,O,58.92857143,3.285714286,28,13,4,3,9,16,5,2,U,0,N,203,210,3,29,0,12,1,5,8,3,4,3,U,N,30,4.5,4,15,4,5,7,8,0,na,0,0,1.6,1.4,2,na,na,na,na,na,na,na,na,na,na,,,
898,225,49,S,Oscar,X11,hsun,h,sun,66,35.5,13,9,4,165,56,14,2,U,66.06060606,6.222222222,46,20,13,3,7,35,10,2,O,0,N,203,210,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.00,0.00,4.00,19.00,0.00,0.00,0.00,4.00,3.00,o,"an, s, 2L",,
899,225,49,E,Oscar,X11,hsun,h,sun,66,27.5,10,6,4,87,31,11,2,U,64.36781609,5.166666667,40,18,14,2,4,16,3,2,U,0,N,203,210,3,46.5,0,19,3,11,61,50,7,3,OU,N,46,10,5,23,6,10,39,10,0,na,4,0,5.545454545,3.9,6,66.00,14.00,5.00,22.00,7.00,9.00,44.00,8.00,3.00,o,2L,,
900,225,49,W,Oscar,X11,hsun,h,sun,66,30,11,7,4,81,38,14,1,O,53.08641975,5.428571429,37,18,13,2,5,24,12,9,O,0,N,203,210,3,41,0,18,1,11,64,53,7,2,O,N,43,4,5,20,3,10,41,11,0,na,3,0,5.818181818,4.1,6,na,na,na,na,na,na,na,na,na,na,,,
901,226,50,N,Oscar,X11,hsun,h,sun,66,43,19,13,6,144,42,19,3,O,70.83333333,3.230769231,60,26,16,4,10,18,9,5,OU,0,N,185,227,1,60,8,26,2,4,16,12,1,1,U,N,57.5,4,7,29,4,5,6,7,1,u,10,0,4,1.2,4,67.00,11.00,7.00,36.00,11.00,3.00,5.00,7.00,3.00,o,9L,,
902,226,50,S,Oscar,X11,hsun,h,sun,66,33,13,8,5,80,33,11,4,OU,58.75,4.125,34.5,13,9,2,4,7,0,NA,NA,1,Y,185,227,1,33.5,1,15,0,0,0,0,0,0,NA,Y,33.5,0,5,14,0,0,0,0,0,na,1,1,0,0,0,25.00,0.00,5.00,9.00,0.00,0.00,0.00,0.00,na,na,1L,,
903,226,50,E,Oscar,X11,hsun,h,sun,66,38.5,16,10,6,137,48,15,4,OU,64.96350365,4.8,55.5,24,13,4,11,27,13,7,OU,0,N,185,227,1,58.5,8,25,1,14,29,15,5,2,U,N,54.5,6.5,6.5,26,6,7,12,10,0,na,9,0,2.071428571,1.714285714,2,68.00,17.00,6.00,33.00,12.00,3.00,3.00,12.00,0.00,na,10L,,
904,226,50,W,Oscar,X11,hsun,h,sun,66,39.5,17,12,5,75,28,15,2,O,62.66666667,2.333333333,42,17,8,2,9,10,11,11,OU,1,Y,185,227,1,41,6,16,2,6,26,20,0,0,NA,Y,40,5,6,19,3,2,14,3,0,na,0,0,4.333333333,7,4,37.00,3.00,5.50,16.00,1.00,2.00,5.00,0.00,na,na,"roto, 5L",,
905,227,51,N,Oscar,X11,hsun,h,sun,0,35,13,10,3,NA,152,9,1,O,NA,15.2,36,15,6,9,9,84,6,1,U,0,N,200,215,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
906,227,51,S,Oscar,X11,hsun,h,sun,0,36,15,12,3,NA,142,9,2,O,NA,11.83333333,40,15,3,12,12,59,0,NA,NA,1,Y,200,215,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
907,227,51,E,Oscar,X11,hsun,h,sun,0,38,17,14,3,NA,101,9,2,O,NA,7.214285714,42,18,5,12,13,36,2,0,NA,NA,NA,200,215,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
908,227,51,W,Oscar,X11,hsun,h,sun,0,35,16,12,4,NA,137,11,1,U,NA,11.41666667,37,17,5,10,12,59,4,4,OU,0,N,200,215,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
909,228,52,N,Oscar,X11,hsun,h,sun,33,43,19,15,4,159,91,11,0,NA,42.7672956,6.066666667,43,19,5,8,14,35,0,NA,NA,1,Y,203,215,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
910,228,52,S,Oscar,X11,hsun,h,sun,33,46.5,20,15,5,177,110,13,1,O,37.85310734,7.333333333,49,20,7,9,13,49,4,4,O,0,N,203,215,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
911,228,52,E,Oscar,X11,hsun,h,sun,33,41,16,11,5,194,139,12,1,U,28.35051546,12.63636364,48,18,7,7,11,64,1,1,U,0,N,203,215,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
912,228,52,W,Oscar,X11,hsun,h,sun,33,42,17,12,5,163,114,14,0,NA,30.06134969,9.5,42,17,6,8,11,41,3,1,O,0,N,203,215,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
913,229,53,N,Oscar,X11,hsun,h,sun,0,30,16,9,7,NA,24,10,2,O,NA,2.666666667,36,19,11,6,8,12,1,1,O,1,Y,209,203,2,36.5,4,18,6,6,10,4,0,0,NA,Y,37,34,4.5,20,19,1,2,0,0,na,5,0,1.666666667,2,2,28.00,25.00,5.50,14.00,13.00,1.00,2.00,0.00,na,na,"a, 3L",,
914,229,53,S,Oscar,X11,hsun,h,sun,0,39,17,10,7,NA,48,11,2,O,NA,4.8,47.5,22,11,6,11,28,7,3,OU,0,N,209,203,2,51,4,22,1,14,55,41,4,0,NA,N,50,4,5.5,26,5,13,37,6,0,na,7,0,3.928571429,2.846153846,4,50.50,5.50,6.00,26.00,6.00,9.00,16.00,0.00,na,na,"a, 7L",,
915,229,53,E,Oscar,X11,hsun,h,sun,0,36,14,8,6,NA,52,13,2,OU,NA,6.5,49,21,13,7,8,37,12,2,O,0,N,209,203,2,52,6,22,1,13,71,58,7,4,U,N,52.5,5,5.5,28,5,13,58,8,0,na,5,0,5.461538462,4.461538462,5,58.00,8.50,6.00,27.00,7.00,11.00,28.00,4.00,0.00,na,6L,,
916,229,53,W,Oscar,X11,hsun,h,sun,0,30.5,15,11,4,NA,41,11,2,U,NA,3.727272727,35,19,8,9,11,27,6,1,U,0,N,209,203,2,37,0,18,0,10,78,68,6,1,U,N,40,5,5,23,5,5,19,11,0,na,7,0,7.8,3.8,8,46.00,10.50,4.50,25.00,8.00,5.00,14.00,8.00,0.00,na,5L,,
917,230,54,N,Oscar,X11,hsun,h,sun,33,26,10,3,7,5,3,14,6,O,40,1,50,16,14,2,2,4,10,3,OR,0,N,160,177,2,50,0,17,1,14,160,146,7,0,NA,N,53,5,5,19,3,11,117,8,0,na,5,0,11.42857143,10.63636364,11,53.00,6.00,5.00,19.00,4.00,11.00,67.00,0.00,na,na,"3L, ro, a",,
918,230,54,S,Oscar,X11,hsun,h,sun,33,42,13,6,7,25,23,13,0,NA,8,3.833333333,43,15,9,4,6,19,3,3,O,0,N,160,177,2,45,6,15,3,7,24,17,0,0,NA,N,46,3.5,4.5,15,3,2,11,2,0,na,9,0,3.428571429,5.5,3,45.00,5.00,4.00,16.00,3.00,2.00,6.00,0.00,na,na,10L,,
919,230,54,E,Oscar,X11,hsun,h,sun,33,24.5,8,2,6,3,3,13,3,O,0,1.5,37,15,14,1,1,2,6,3,O,0,N,160,177,2,38,1,14,0,12,41,29,5,2,U,N,38,2,4.5,16,2,11,39,6,0,na,0,0,3.416666667,3.545454545,3,38.00,3.00,4.50,15.00,3.00,10.00,25.00,2.00,2.00,r,2L,,
920,230,54,W,Oscar,X11,hsun,h,sun,33,24.5,8,3,5,8,7,11,2,O,12.5,2.333333333,29,11,9,2,2,4,2,2,O,0,N,160,177,2,30,1,11,2,5,17,12,1,1,U,N,32,14,3.5,13,7,2,9,7,0,na,2,0,3.4,4.5,3,32.00,15.00,4.00,13.00,7.00,2.00,4.00,4.00,3.00,or,1L,,
921,231,55,N,Oscar,X11,hsun,h,sun,33,29.5,13,8,5,58,41,14,2,O,29.31034483,5.125,34.5,16,8,6,8,31,6,3,O,0,N,173,190,2,36,0,17,2,4,6,2,2,0,NA,N,35.5,9,5,18,6,1,1,3,0,na,0,0,1.5,1,2,34.00,na,4.50,19.00,na,na,na,na,na,na,a,,
922,231,55,S,Oscar,X11,hsun,h,sun,33,38.5,17,11,6,125,86,17,1,O,31.2,7.818181818,50.5,23,12,8,11,65,15,11,OU,0,N,173,190,2,53.5,8,25,1,12,101,89,9,4,OU,N,57,5.5,5.5,28,5,13,86,11,1,u,11,0,8.416666667,6.615384615,8,54.00,9.00,5.50,24.00,5.00,8.00,22.00,0.00,na,na,"a, 8L",,
923,231,55,E,Oscar,X11,hsun,h,sun,33,33,15,10,5,64,45,11,0,NA,29.6875,4.5,44,20,12,5,8,36,9,5,OU,0,N,173,190,2,44.5,3,21,3,10,30,20,0,0,NA,N,44,4,5,24,5,3,5,4,1,u,8,0,3,1.666666667,3,44.00,16.00,5.00,24.00,11.00,10.00,2.00,0.00,na,na,"a, 4L",,
924,231,55,W,Oscar,X11,hsun,h,sun,33,32.5,15,9,6,91,61,15,3,U,32.96703297,6.777777778,36,17,10,6,7,55,0,NA,NA,1,Y,173,190,2,33,0,15,0,0,0,0,0,0,NA,Y,32,0,4.5,14,0,0,0,0,0,na,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,a,,
925,232,56,N,Oscar,X11,hsun,h,sun,33,39.5,15,11,4,139,105,15,4,O,24.46043165,9.545454545,43,19,8,7,11,81,2,0,U,1,Y,185,187,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
926,232,56,S,Oscar,X11,hsun,h,sun,33,35,14,9,5,124,69,16,4,OU,44.35483871,7.666666667,26.5,16,8,5,8,39,0,NA,NA,1,Y,185,187,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
927,232,56,E,Oscar,X11,hsun,h,sun,33,28,10,6,4,67,51,12,1,O,23.88059701,8.5,39,16,11,4,5,41,10,5,OU,0,N,185,187,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
928,232,56,W,Oscar,X11,hsun,h,sun,33,32,15,10,5,151,123,17,3,OU,18.54304636,0.081300813,39,18,10,6,8,56,2,2,OU,1,Y,185,187,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
929,233,57,N,Oscar,X11,hsun,h,sun,0,32,14,11,3,NA,120,7,2,O,NA,10.90909091,31,15,8,4,7,12,0,NA,NA,1,Y,155,170,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
930,233,57,S,Oscar,X11,hsun,h,sun,0,26,13,8,5,NA,95,15,4,O,NA,11.875,29,14,6,7,8,28,2,2,U,0,N,155,170,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
931,233,57,E,Oscar,X11,hsun,h,sun,0,30,14,10,4,NA,80,16,2,U,NA,8,35,17,8,5,9,33,2,1,U,0,N,155,170,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
932,233,57,W,Oscar,X11,hsun,h,sun,0,25.5,12,8,4,NA,64,7,2,O,NA,8,25.5,12,6,6,6,26,0,NA,NA,1,Y,155,170,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
933,234,58,N,Oscar,X11,hsun,h,sun,0,22,13,7,6,NA,33,8,0,NA,NA,4.714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,na,na,na,na,na,na,na,na,na,na,,,
